srcdetail,happendate,roadtype,happentime,road,areaNm,y1,modDttm,x1,comment,region,direction,datetime,hash,upload,UID
無,2024/01/27,阻塞,17:49:00,,高雄市-左營區,22.683956,2024-01-27 17:52:07.57,120.29516,民族一路  排隊上國10車多  已回堵至天祥一路  建議改道,S,無,2024/01/27-17:49:00,4ff1980c43d46761fca59e7c5022a5c3,True,11301270048-1
中正二,2024/01/27,道路施工,16:29:00,,,25.09108,2024-01-27 17:57:04.89,121.5598,*1756中正二:結束*.中正橋往永和.上橋處.外側1.5線道.道路養護至1800,N,無,2024/01/27-16:29:00,05cadf7f1c30cabd86cd725a9c96941c,True,11301270189-0
無,2024/01/27,事故,16:44:00,,中山高速公路-國道１號,23.56202,2024-01-27 17:57:05.953,120.41897,"北上在256.1公里民雄戰備跑道  2小客車對撞,1小客車逆向,1小客車翻覆,占用內側+外側車道,來源CCTV  17:50事故排除,1人OHCA(逆向車駕駛),3人受傷(2人逆向車乘客,1人翻覆駕駛),回堵約9k,來源4隊",S,北上,2024/01/27-16:44:00,dc68e0ed5f059fa89d52ad4f2168bfaf,True,11301270045-1
公路局北區養護工程分局,2024/01/27,事故,17:03:00,,(南寮竹東)-台68線,24.80898,2024-01-27 17:57:23.55,121.01259,東向在9.6公里*1757北分局:排除*.新竹科學園區入口匝道.事故,N,東向,2024/01/27-17:03:00,aad36ba9938d59838e45292192152e22,True,11301270199-0
公路局北區養護工程分局,2024/01/27,阻塞,17:58:00,,(八里新店)-台64線,25.15011,2024-01-27 17:58:40.58,121.39272,西行.三重至五股二.車多,N,西行,2024/01/27-17:58:00,609da9d96ab4580b2db2cd6250317c25,True,11301270220-0
公路局中區養護工程分局,2024/01/27,阻塞,17:11:00,,快官霧峰-台74線,24.18179,2024-01-27 17:59:26.85,120.72164,東向在19公里到24公里之間台74線東向19K至24K潭子至太原路段壅塞，建議改道平面替代道路行駛，請注意路況並小心駕駛。,M,東向,2024/01/27-17:11:00,8de6c9267071f23e313aec3aef1c6df5,True,11301270206-0
公路局中區養護工程分局,2024/01/27,阻塞,17:12:00,,快官霧峰-台74線,24.09118,2024-01-27 17:59:41.537,120.60324,東向在19公里到24公里之間潭子至太原 壅塞,M,東向,2024/01/27-17:12:00,6cfffaad1c9c59f2f73f9919bddd8e75,True,11301270062-2
熱心聽眾,2024/01/27,其他,18:01:00,,中山高速公路-國道１號,23.74518,2024-01-27 18:02:08.503,120.46794,南下在234.5公里.過虎尾.行人誤闖.通知,M,南下,2024/01/27-18:01:00,1857442c34efa28e1fd7da9e91b42da4,True,11301270221-0
公路局北區養護工程分局,2024/01/27,阻塞,18:02:00,,(觀音大溪)-台66線,25.02956,2024-01-27 18:02:30.27,121.05306,東向.平鎮系統往平鎮二.車多,N,東向,2024/01/27-18:02:00,7978811dcdd709756f9d5eb5c392db07,True,11301270222-0
中正一,2024/01/27,阻塞,18:02:00,,,25.09108,2024-01-27 18:02:51.497,121.5598,.市民大道往西.沿線車多,N,無,2024/01/27-18:02:00,7419d00d358b796d7d0b9e6f634854ac,True,11301270223-0
熱心聽眾,2024/01/27,其他,18:02:00,,快官霧峰-台74線,24.09118,2024-01-27 18:05:00.187,120.60324,西行彰南路出口的匝道處 1自小 停靠路肩 未擺放警告標誌,M,西行,2024/01/27-18:02:00,af6df4738e8814912b22c12cb00e9504,True,11301270065-2
士林分局,2024/01/27,交通管制,08:06:00,,,25.09108,2024-01-27 18:07:35.447,121.5598,"*1807士林分局:結束*
【假日仰德大道管制】
仰德大道與至誠路口，福林路與忠勇街等管制點",N,無,2024/01/27-08:06:00,bbdd020accf4f9e38cbf7a1914d5128a,True,11301270037-0
公路局中區養護工程分局,2024/01/27,交通障礙,18:11:00,,(西濱快速)-台61線,24.44631,2024-01-27 18:12:44.353,120.64237,北上在129公里通霄路段，鋁梯掉落(已派員前往處理),M,北上,2024/01/27-18:11:00,a20ed9509c8ebcee479a17c96f2502e1,True,11301270225-0
公路局北區養護工程分局,2024/01/27,事故,14:59:00,,(西濱快速)-台61線,24.78583,2024-01-27 18:12:44.62,120.91662,南下在78.3公里*1539北分局:排除*.中華路五段208巷平交路口前.外路肩.自小自撞事故,N,南下,2024/01/27-14:59:00,cbe68342e6b1f776032aca38cf8d2db3,True,11301270156-0
停車場滿場通報,2024/01/27,其他,18:13:00,,,25.09108,2024-01-27 18:14:01.637,121.5598,松山車站地下停車場.已滿場(信義區松隆路),N,無,2024/01/27-18:13:00,ec4f087d9eef2eb380a8556cd3bac232,True,11301270226-0
無,2024/01/27,事故,18:17:00,,高雄市-前鎮區,22.592697,2024-01-27 18:17:32.31,120.314674,三國通道  中安路上  聯結車+小客車事故,S,無,2024/01/27-18:17:00,c3436cff1a9aae58f9db4739f6e5b69c,True,11301270050-1
熱心聽眾,2024/01/27,交通障礙,15:46:00,,(觀音大溪)-台66線,24.93013,2024-01-27 18:18:29.35,121.20198,西行在19.4公里*16:24北分局：已排除*.過平鎮二交流道.內.大型保麗龍,N,西行,2024/01/27-15:46:00,21487b8e6c779083a83dcdab003e09c4,True,11301270176-0
熱心聽眾,2024/01/27,事故,18:18:00,,,25.09108,2024-01-27 18:18:38.693,121.5598,市高往西.林森北路上方.外.2自小事故.通知,N,無,2024/01/27-18:18:00,ddf4ef42fa58133e6c6d2316ccc60587,True,11301270227-0
熱心聽眾,2024/01/27,事故,18:19:00,,,25.09108,2024-01-27 18:19:31.2,121.5598,市高往東.光復南路出口前.中.2自小事故.通知,N,無,2024/01/27-18:19:00,8b74704481ed0caf38723813eec52ca7,True,11301270228-0
熱心聽眾+北控,2024/01/27,事故,18:11:00,,福爾摩沙高速公路-國道３號,25.13978,2024-01-27 18:20:24.15,121.71526,南下在62.1公里*1820北控:補充公里數.後方車多*.大溪出口前.外.2自小事故.通知,N,南下,2024/01/27-18:11:00,20aaf65a5bf61eaae7b4efc4ef9637e5,True,11301270224-0
熱心聽眾,2024/01/27,其他,18:21:00,,福爾摩沙高速公路-國道３號,25.13978,2024-01-27 18:23:10.34,121.71526,北上過和美路段 中線 路面掉落物/疑似動物屍體 通過請留意,M,北上,2024/01/27-18:21:00,588a5f15e431a54bdc43a12b27d4e1f3,True,11301270066-2
公路局中區養護工程分局,2024/01/27,道路施工,18:26:00,,(台北楓港)-台１線,24.420982,2024-01-27 18:26:51.11,120.64305,雙向在143公里到186公里之間台1線雙向143K+500至186K+100大甲至彰化市路段，自113年01月28日當日8時起至17時止，於內外車道進行割草工程，依施作位置現況管制或封閉車道，請注意路況並小心駕駛。,M,雙向,2024/01/27-18:26:00,c8586f885690a6d6bbd42dc03f0456de,True,11301270229-0
熱心聽眾,2024/01/27,交通障礙,18:26:00,,福爾摩沙高速公路-國道３號,24.342068,2024-01-27 18:26:59.86,120.65274,北上在163公里到162公里之間外線 木板掉落,M,北上,2024/01/27-18:26:00,3c3970b9a47eefd1afe673d30b5e17d5,True,11301270067-2
熱心聽眾+北控,2024/01/27,事故,18:11:00,,福爾摩沙高速公路-國道３號,25.13978,2024-01-27 18:30:37.883,121.71526,南下在62.1公里*1830北控:排除**1820北控:補充公里數.後方車多*.大溪出口前.外.2自小事故.通知,N,南下,2024/01/27-18:11:00,532c98b90602c39d8cc064d83c4c59c7,True,11301270224-0
熱心聽眾+北市交大,2024/01/27,事故,18:18:00,,,25.09108,2024-01-27 18:34:32.047,121.5598,*1834北市交大:排除*市高往西.林森北路上方.外.2自小事故.通知,N,無,2024/01/27-18:18:00,b6a58686493378c9ac61da090e2cd48b,True,11301270227-0
熱心聽眾+北市交大,2024/01/27,事故,18:19:00,,,25.09108,2024-01-27 18:35:14.093,121.5598,*1834北市交大:拖吊排除中*市高往東.光復南路出口前.中.2自小事故.通知,N,無,2024/01/27-18:19:00,e755b407fbe6eeb01f0d843ca737a0e5,True,11301270228-0
高速公路南區區交控中心,2024/01/27,事故,18:36:00,,福爾摩沙高速公路-國道３號,23.588509,2024-01-27 18:37:34.303,120.51782,"南下在280.2公里梅山交流道--->大林隧道 小客車+小貨車追撞,占用外側車道+外側路肩,來源8隊",S,南下,2024/01/27-18:36:00,e61c6c89fab1838ca9fea3646b026c29,True,11301270051-1
停車場滿場通報,2024/01/27,其他,18:37:00,,,25.09108,2024-01-27 18:38:16.04,121.5598,洛陽立體停車場.已滿場(萬華區環河南路一段1號),N,無,2024/01/27-18:37:00,8494a212cd4194e2179c86279957817e,True,11301270231-0
北分局+新北交控,2024/01/27,事故,18:30:00,,(特2號道路)-台65線,24.99747,2024-01-27 18:42:44.68,121.44928,北上在7.6公里*1842北分局:係3自小事故.佔用內側*.板橋二前.事故,N,北上,2024/01/27-18:30:00,33d796c63874d838d5c7a11f4c3268aa,True,11301270230-0
高速公路南區區交控中心,2024/01/27,事故,18:37:00,,中山高速公路-國道１號,22.71201,2024-01-27 18:43:58.687,120.330215,"北上在358公里楠梓交流道 2小客車追撞,占用內側車道,來源5隊",S,北上,2024/01/27-18:37:00,83177eec26079d73e7a1c84981ce74c9,True,11301270052-1
熱心聽眾,2024/01/27,其他,18:40:00,,快官霧峰-台74線,24.09118,2024-01-27 18:43:59.623,120.60324,東向高鐵路段 往北屯方向 1小黑狗逆向往彰化方向走動,M,東向,2024/01/27-18:40:00,9bc54fd7c3d067067bf83937a1dec41e,True,11301270068-2
熱心聽眾,2024/01/27,事故,18:47:00,,機場支線-國道２號,25.06571,2024-01-27 18:48:30.44,121.21783,西行南桃園前.內.2自小事故.通知,N,西行,2024/01/27-18:47:00,7baa11cf0b5d6167b0c02b030e8339fa,True,11301270232-0
無,2024/01/27,交通障礙,18:50:00,,高雄市-左營區,22.683956,2024-01-27 18:51:23.813,120.29516,新庄仔路往巨蛋方向  過富民路  中線  小客車拋錨,S,無,2024/01/27-18:50:00,8f37944d4a9097584abeffdcd6983025,True,11301270053-1
信義分隊,2024/01/27,阻塞,18:55:00,,,25.09108,2024-01-27 18:56:27.497,121.5598,松高路周邊停車場.已滿場.周邊車多,N,無,2024/01/27-18:55:00,6759e7578ff7c3241125a066dc4c092c,True,11301270233-0
公路局中區養護工程分局,2024/01/27,阻塞,17:11:00,,快官霧峰-台74線,24.18179,2024-01-27 18:57:40.367,120.72164,東向在19公里到22公里之間台74線東向19K至22K潭子至松竹路段壅塞，建議改道平面替代道路行駛，請注意路況並小心駕駛。,M,東向,2024/01/27-17:11:00,7156992981c6bdc205171aa27fc9ec2d,True,11301270206-0
熱心聽眾+北控,2024/01/27,事故,18:47:00,,機場支線-國道２號,25.06571,2024-01-27 18:57:50.587,121.21783,西行*1857北控:未見*南桃園前.內.2自小事故.通知,N,西行,2024/01/27-18:47:00,7e3798a1b791b680004e8882cb78d47c,True,11301270232-0
公路局中區養護工程分局,2024/01/27,阻塞,17:12:00,,快官霧峰-台74線,24.09118,2024-01-27 18:58:03.7,120.60324,東向在19公里到22公里之間潭子至松竹 壅塞,M,東向,2024/01/27-17:12:00,dc0dadc2c87ec64d8f56a38444d89602,True,11301270062-2
公路局雲嘉南區養護工程分局,2024/01/27,交通障礙,17:42:00,,(台西古坑)-台78線,23.66936,2024-01-27 19:00:36.717,120.55354,東向在41公里內+中 輪胎皮，斗南工務段已於19:00，處理完畢。,M,東向,2024/01/27-17:42:00,af988bcebb0eeeceef5323346b7e2d97,True,11301270214-0
熱心聽眾,2024/01/27,交通障礙,19:04:00,,汐止楊梅-國道1號高架,25.066195,2024-01-27 19:05:24.297,121.61794,南下在16公里*汐五*.堤頂前.外路肩.自小拋錨.通知,N,南下,2024/01/27-19:04:00,322e796d5b4bee4e8d4eeb33bfca40dd,True,11301270237-0
坪林行控中心,2024/01/27,交通管制,17:05:00,,蔣渭水高速公路-國道５號,25.03501,2024-01-27 19:07:30.91,121.62347,北上*1907坪控:關閉*.主線儀控啟動,N,北上,2024/01/27-17:05:00,63a7d16822d29a743fb7e470c79dae60,True,11301270201-0
坪林行控中心,2024/01/27,交通管制,17:05:00,,蔣渭水高速公路-國道５號,25.03501,2024-01-27 19:07:36.833,121.62347,北上*1907坪控:關閉*石碇、坪林、頭城、宜4、宜蘭、羅東及蘇澳入口匝道儀控啟動,N,北上,2024/01/27-17:05:00,833bea3cd123d511549c5a4a31615ebb,True,11301270202-0
熱心聽眾,2024/01/27,事故,19:03:00,,中山高速公路-國道１號,23.87315,2024-01-27 19:10:08.263,120.49016,北上在220公里時速30到40公里北斗交流道附近 事故 車流緩解中,M,北上,2024/01/27-19:03:00,7ff701979759c7e8459eca06fe924cee,True,11301270069-2
北分局+新北交控,2024/01/27,事故,18:30:00,,(特2號道路)-台65線,24.99747,2024-01-27 19:10:14.263,121.44928,北上在7.6公里*1910新北交控:排除**1842北分局:係3自小事故.佔用內側*.板橋二前.事故,N,北上,2024/01/27-18:30:00,1b000d9df3ec21cf4dad51980ed2ddee,True,11301270230-0
高速公路局北區交控中心,2024/01/27,事故,18:57:00,,機場支線-國道２號,25.06571,2024-01-27 19:10:28.803,121.21783,東向*1910北控:排除*.南桃園出口.2自小事故,N,東向,2024/01/27-18:57:00,39e5fb05a6eef31920211e5ef8ff1cc1,True,11301270235-0
高速公路局北區交控中心,2024/01/27,事故,19:10:00,,機場支線-國道２號,25.00419,2024-01-27 19:17:09.737,121.28277,東向在10.9公里*1917北控:排除*.南桃園前.外.2自小事故,N,東向,2024/01/27-19:10:00,83083147474d1dc514191b6b62fad49d,True,11301270238-0
公路局北區養護工程分局,2024/01/27,事故,19:17:00,,(石門竹圍)-台４線,24.851685,2024-01-27 19:17:58.85,121.277084,東向在33公里.溪洲大橋前.外.事故,N,東向,2024/01/27-19:17:00,2c8963205014a865a0de5a0d02cb4c1f,True,11301270240-0
大安分局,2024/01/27,阻塞,19:18:00,,,25.09108,2024-01-27 19:19:24.903,121.5598,市民大道四段68巷往松菸.車輛等待停車場排隊.周邊車多,N,無,2024/01/27-19:18:00,5e849bcff7b8c258ff217307799e96ea,True,11301270241-0
大同分隊,2024/01/27,號誌故障,18:57:00,,,25.09108,2024-01-27 19:19:31.95,121.5598,重慶北路+南京西路口.號誌故障.處理中,N,無,2024/01/27-18:57:00,0b9ea09879719d778fea82a22044579c,True,11301270234-0
熱心聽眾,2024/01/27,交通障礙,19:19:00,,中山高速公路-國道１號,24.84884,2024-01-27 19:20:09.723,121.01865,北上在87.9公里.湖口服務區前.外路肩.大貨車拋錨.通知,N,北上,2024/01/27-19:19:00,efbb2106d92af5bb25a813a700253bff,True,11301270242-0
臺北市交控中心,2024/01/27,事故,19:00:00,,,25.09108,2024-01-27 19:20:23.943,121.5598,*1920北市交控:排除*市高往東.延吉街上方.事故,N,無,2024/01/27-19:00:00,5e2cc837752d951dbcee4d932cd448bf,True,11301270236-0
高速公路局北區交控中心,2024/01/27,事故,19:16:00,,中山高速公路-國道１號,25.06719,2024-01-27 19:20:51.667,121.42517,南下在34.2公里*1920北控:排除*.高公局前.外.2自小事故,N,南下,2024/01/27-19:16:00,5777fd7dc89a21d94fc717080242c66c,True,11301270239-0
公路局中區養護工程分局,2024/01/27,交通障礙,18:11:00,,(西濱快速)-台61線,24.44631,2024-01-27 19:23:21.343,120.64237,北上在129公里通霄路段，鋁梯掉落(已排除),M,北上,2024/01/27-18:11:00,c3abd546edccc3d081fbab86e52b277d,True,11301270225-0
熱心聽眾,2024/01/27,其他,19:21:00,,福爾摩沙高速公路-國道３號,23.575537,2024-01-27 19:23:32.047,120.50729,南下在282公里路肩 1機車 騎車往南向竹崎交流道方向,M,南下,2024/01/27-19:21:00,8dd22e37399fba1bff3d951e56aafb08,True,11301270070-2
熱心聽眾,2024/01/27,交通障礙,19:24:00,,中山高速公路-國道１號,25.06415,2024-01-27 19:25:32.16,121.33981,北上在43.7公里.林口二前.外路肩.自小拋錨.通知,N,北上,2024/01/27-19:24:00,ea7a92b913a1589e3bed55a668d060e8,True,11301270243-0
內湖分局,2024/01/27,阻塞,19:31:00,,,25.09108,2024-01-27 19:31:44.487,121.5598,.舊宗路一段往南.民權東路~南京東路.車多,N,無,2024/01/27-19:31:00,3f780b4119da001e381ab1f677e6e2f3,True,11301270245-0
大同分隊,2024/01/27,號誌故障,18:57:00,,,25.09108,2024-01-27 19:41:52.947,121.5598,*1941大同分隊:已修復*重慶北路+南京西路口.號誌故障.處理中,N,無,2024/01/27-18:57:00,12035edbdabbf30eac6d286fbd5a74f5,True,11301270234-0
萬華分局,2024/01/27,阻塞,19:43:00,,,25.09108,2024-01-27 19:43:38.383,121.5598,漢口街.中華路~西寧南路.車多,N,無,2024/01/27-19:43:00,6237e502e89218670dfd39e9d0c1fa3e,True,11301270246-0
高速公路局北區交控中心,2024/01/27,事故,19:25:00,,機場支線-國道２號,25.0116,2024-01-27 19:47:27.603,121.2793,東向在10公里*1947北控:排除*.南桃園前.外.2自小事故,N,東向,2024/01/27-19:25:00,21984c4a0bd269cd3d8655f3a6da0f90,True,11301270244-0
熱心聽眾+北控,2024/01/27,交通障礙,19:19:00,,中山高速公路-國道１號,24.84884,2024-01-27 19:56:22.067,121.01865,北上在87.9公里*1956北控:排除*.湖口服務區前.外路肩.大貨車拋錨.通知,N,北上,2024/01/27-19:19:00,38110455bbc08abccad39a73e9f30b6f,True,11301270242-0
熱心聽眾+北控,2024/01/27,交通障礙,19:24:00,,中山高速公路-國道１號,25.06415,2024-01-27 19:56:30.897,121.33981,北上在43.7公里*1956北控:排除*.林口二前.外路肩.自小拋錨.通知,N,北上,2024/01/27-19:24:00,29ade37429d2ae7795be7317ca58a470,True,11301270243-0
熱心聽眾+北控,2024/01/27,交通障礙,19:04:00,,汐止楊梅-國道1號高架,25.066195,2024-01-27 20:00:58.847,121.61794,南下在16公里*2000北控:排除**汐五*.堤頂前.外路肩.自小拋錨.通知,N,南下,2024/01/27-19:04:00,a394cc20c424b8db02f6a319151dacbe,True,11301270237-0
熱心聽眾+南控,2024/01/27,其他,19:21:00,,福爾摩沙高速公路-國道３號,23.575537,2024-01-27 20:07:22.067,120.50729,南下在282公里*2007南控:排除*路肩 1機車 騎車往南向竹崎交流道方向,M,南下,2024/01/27-19:21:00,a3a28e219894d8d6b70ad7f223c8d089,True,11301270070-2
熱心聽眾,2024/01/27,交通障礙,20:11:00,,新北市-板橋區,25.011864,2024-01-27 20:11:57.88,121.45797,浮洲橋往樹林.上橋處.機車道.包包掉落,N,無,2024/01/27-20:11:00,093264b15fc9e00f9f46b1858e2fd952,True,11301270247-0
熱心聽眾,2024/01/27,其他,20:13:00,,新北市-三重區,25.062817,2024-01-27 20:15:32.74,121.4871,新北環快往北.忠孝橋前.機車誤闖.通知,N,無,2024/01/27-20:13:00,501cb9eab57967aced5dd8bfe3a07fb5,True,11301270248-0
熱心聽眾,2024/01/27,號誌故障,20:21:00,,,25.09108,2024-01-27 20:22:03.373,121.5598,長春路+新生北路口.號誌四面閃黃燈.通知,N,無,2024/01/27-20:21:00,fa488bf32387f0c2bc9e991f1a6f8163,True,11301270249-0
熱心聽眾,2024/01/27,其他,20:22:00,,中山高速公路-國道１號,25.12263,2024-01-27 20:22:51.713,121.73558,南下.過苗栗.外.客運060.沒開大燈,M,南下,2024/01/27-20:22:00,2dbf927363455695a65fbb467ffe303a,True,11301270250-0
公路局北區養護工程分局,2024/01/27,事故,19:17:00,,(石門竹圍)-台４線,24.851685,2024-01-27 20:26:42.467,121.277084,東向在33公里*2026北分局:排除*.溪洲大橋前.外.事故,N,東向,2024/01/27-19:17:00,0ef55a0aa8017b2a1a58bcd3c12b4001,True,11301270240-0
熱心聽眾+南控,2024/01/27,其他,20:24:00,,中山高速公路-國道１號,25.12263,2024-01-27 20:32:56.787,121.73558,南下*2032南控:排除*.永康前.機車誤闖.通知,S,南下,2024/01/27-20:24:00,d7cacad09e056bc7e899997fc5b973f8,True,11301270251-0
熱心聽眾+北市交大,2024/01/27,交通障礙,20:32:00,,,25.09108,2024-01-27 20:48:54.057,121.5598,*2048北市交大:未見*信義路往東+建國南路口.中.自小拋錨.通知,N,無,2024/01/27-20:32:00,b91fb51a8562900779215aa749ceaaae,True,11301270252-0
熱心聽眾,2024/01/27,交通障礙,20:55:00,,(特2號道路)-台65線,24.99083,2024-01-27 20:58:15.397,121.4427,北上在9公里到8公里之間*20:58北分局：已通知工務段派員處理* .過浮洲.內.大石頭,N,北上,2024/01/27-20:55:00,002a8b792afd1dd2b7288a7dfe721655,True,11301270254-0
熱心聽眾+中控,2024/01/27,事故,21:03:00,,福爾摩沙高速公路-國道３號,23.774242,2024-01-27 21:11:37.713,120.63191,南下在252.8公里.過南雲.內側兩線道.自小+廂型車翻覆事故.通知,M,南下,2024/01/27-21:03:00,519b8d9c386a26f76f2ff866501b1577,True,11301270255-0
公路警察局四隊+聽眾+南控,2024/01/27,事故,20:51:00,,中山高速公路-國道１號,23.21542,2024-01-27 21:12:31.373,120.23813,南下在299.9公里*2112南控:排除**2053聽眾:係2自小事故.佔用外+外路肩*.過下營系統.外.事故,S,南下,2024/01/27-20:51:00,76aafbd9273da159c1ad09f9154824c4,True,11301270253-0
熱心聽眾,2024/01/27,交通障礙,21:29:00,,福爾摩沙高速公路-國道３號,24.80111,2024-01-27 21:29:47.01,121.17245,北上在79公里.過關西.外路肩.自小拋錨.通知,N,北上,2024/01/27-21:29:00,e6b42386550cfc22da76d22845a0745c,True,11301270256-0
高速公路局北區交控中心,2024/01/27,事故,21:29:00,,中山高速公路-國道１號,25.06448,2024-01-27 21:36:55.33,121.38375,北上在39.2公里*2136北控:排除*.過林口一.中外.2自小事故,N,北上,2024/01/27-21:29:00,9a4efa807bc377424a12f81ec58272d4,True,11301270257-0
熱心聽眾+一心路派出所,2024/01/27,事故,21:32:00,,高雄市-前鎮區,22.592697,2024-01-27 21:37:08.61,120.314674,.中山三路往北+光華三路口.外.2自小事故.通知,S,無,2024/01/27-21:32:00,9d87fcce46d100f4fe087252af04851b,True,11301270258-0
熱心聽眾,2024/01/27,交通障礙,21:39:00,,中山高速公路-國道１號,23.80179,2024-01-27 21:40:11.32,120.48277,北上在228公里到229公里之間.過西螺服務區.外.塑膠籃.通知,M,北上,2024/01/27-21:39:00,1345c9c3512a77bf6ae61d24373a196d,True,11301270259-0
公路局中區養護工程分局,2024/01/27,道路施工,21:42:00,,(清水水底寮)-台17線,23.95067,2024-01-27 21:42:54.077,120.33276,南下在54公里到53公里之間台17線南下54K+700至53K+060芳苑路段，113年1月28日8時至17時封閉外側車道進行附屬設施改善工程，請依現場指示通行，注意路況並小心駕駛。,M,南下,2024/01/27-21:42:00,574e7df6e3df9604b8833d7edcd33044,True,11301270260-0
熱心聽眾+北控,2024/01/27,事故,21:42:00,,中山高速公路-國道１號,25.0648,2024-01-27 21:45:45.32,121.3857,北上在39公里*2145北控:未見*.過林口一.中+內.5自小事故.後方車多.通知,N,北上,2024/01/27-21:42:00,8b8b6bd85fd2e4e936256ed03921320f,True,11301270261-0
熱心聽眾+北市交大+大安分隊,2024/01/27,事故,18:19:00,,,25.09108,2024-01-27 21:49:24.483,121.5598,*1918大安分隊:排除**1834北市交大:拖吊排除中*市高往東.光復南路出口前.中.2自小事故.通知,N,無,2024/01/27-18:19:00,311bdcec11ff1fc3e76fcbb9290383fd,True,11301270228-0
熱心聽眾,2024/01/27,其他,21:53:00,,汐止楊梅-國道1號高架,25.069801,2024-01-27 21:53:53.543,121.441956,南下在66公里*五楊*楊梅校前路前.機車誤闖.通知,N,南下,2024/01/27-21:53:00,1282102b0acd41f4c6ca7fd49c359c8e,True,11301270263-0
熱心聽眾,2024/01/27,交通障礙,20:55:00,,(特2號道路)-台65線,24.99083,2024-01-27 21:57:35.413,121.4427,北上在9公里到8公里之間*21:56北分局：已排除* .過浮洲.內.大石頭,N,北上,2024/01/27-20:55:00,6302025be18cc90579969bc4dfdacf81,True,11301270254-0
熱心聽眾,2024/01/27,交通障礙,21:29:00,,福爾摩沙高速公路-國道３號,24.80111,2024-01-27 22:02:36.76,121.17245,北上在79公里*2202 北控 排除*.過關西.外路肩.自小拋錨.通知,N,北上,2024/01/27-21:29:00,1e1af3cd14c7b421d2be7875d40e1ef4,True,11301270256-0
高速公路局北區交控中心,2024/01/27,事故,21:51:00,,中山高速公路-國道１號,25.06573,2024-01-27 22:06:24.497,121.37803,北上在39.8公里*22:04 北控 排除車流疏解中**2204 cctv  目前車多回堵2公里*.過林口一.內側兩線.4自小事故,N,北上,2024/01/27-21:51:00,c5b4b88feeb3af09f3c3522a7a2a1463,True,11301270262-0
熱心聽眾0926,2024/01/27,道路施工,22:07:00,,福爾摩沙高速公路-國道３號,22.77058,2024-01-27 22:10:13.587,120.43856,南下在385公里到388公里之間.過燕巢系統 內中施工 剩下外線可走 施工現場有大量灰塵 視線很不清楚,S,南下,2024/01/27-22:07:00,1ffe4736bdd6963203b61195da18d805,True,11301270265-0
電臺主管群組,2024/01/27,交通管制,22:06:00,,快官霧峰-台74線,24.18179,2024-01-27 22:11:57.087,120.72164,"雙向在14.5公里到17.7公里之間國道1號增設銜接台74線系統交流道工程，預定113年1月27日及2月2日，每日晚間21:30至翌日05:30，須暫時封閉台74線14K+500~17K+700(北屯二至崇德交流道)東西雙向全車道，進行RAMP B跨台74線螺栓鎖固、支撐架打除、分隔島復舊及RAMP B鋼梁吊裝施工作業。

交通維持管制期間，建議疏導替代道路如下：
台74線東行：可提前於西屯三、北屯一及北屯二交流道匯出，並改走平面道路(環中路)，過崇德路口再匯入台74線。
台74線西行：可提前於潭子、崇德交流道匯出，並改走平面道路(環中路)，過榮德路口再匯入台74線。",M,雙向,2024/01/27-22:06:00,c52640ea4ab1646b582f31bb80f59052,True,11301270264-0
熱心聽眾0912,2024/01/27,交通障礙,22:12:00,,中山高速公路-國道１號,23.79289,2024-01-27 22:14:05.35,120.48001,北上在229公里.過西螺服務區 外路肩 大掉落物,M,北上,2024/01/27-22:12:00,32d4d4f4a4dbd8870f68ed1370e3a8d8,True,11301270266-0
熱心聽眾+0912,2024/01/27,交通障礙,21:39:00,,中山高速公路-國道１號,23.80179,2024-01-27 22:15:04.98,120.48277,北上在228公里到229公里之間.過西螺服務區.外.大塑膠籃.通知,M,北上,2024/01/27-21:39:00,d7b47b9dc1368b13fd6d8371c69bfd9c,True,11301270259-0
熱心聽眾+中控,2024/01/27,事故,21:03:00,,福爾摩沙高速公路-國道３號,23.774242,2024-01-27 22:20:16.23,120.63191,南下在252.8公里*2220 中控 排除*.過南雲.內側兩線道.自小+廂型車翻覆事故.通知,M,南下,2024/01/27-21:03:00,b9441b1f3e0517d14a3ac18738167130,True,11301270255-0
熱心聽眾0965,2024/01/27,交通障礙,22:12:00,,蔣渭水高速公路-國道５號,23.79289,2024-01-27 22:42:44.413,120.48001,北上在13.7公里.過坪林行控專用道 路肩 自小客拋錨 沒閃燈+沒警示 2人下車揮舞手電筒,N,北上,2024/01/27-22:12:00,39198640730878a05ea9e8457acdc6af,True,11301270266-0
熱心聽眾0966,2024/01/27,道路施工,22:45:00,,福爾摩沙高速公路-國道３號,24.93899,2024-01-27 22:48:15.243,121.32414,北上在53.4公里.過鶯歌系統 外二道路施工 導致多車緊急煞車,N,北上,2024/01/27-22:45:00,7869e1ad89113c099219ae203ee5b637,True,11301270267-0
高速公路南區區交控中心,2024/01/27,道路施工,22:49:00,,中山高速公路-國道１號,22.5921,2024-01-27 22:50:33.06,120.32637,"北上在373.4公里到373.1公里之間南控施工通報：113年01月27日22時30分至28日06時
.高雄端前 伸縮縫超速硬混凝土整修 已進場",S,北上,2024/01/27-22:49:00,f2379b9f5bf888834b0b4953a69d0afd,True,11301270268-0
